"OrderNumber";"OrderDate";"Customer Name Index";"Channel";"Currency Code";"Warehouse Code";"Delivery Region Index";"Product Description Index";"Order Quantity";"Unit Price";"Line Total";"Total Unit Cost"
"SO - 0007487";"2024-11-24";19;"Distributor";"USD";"AXW291";869;3;6;214.4;1286.4;145.792
"SO - 0009523";"2024-11-24";25;"Wholesale";"USD";"AXW291";747;30;7;1139.0;7973.0;455.6
"SO - 0008580";"2024-11-24";65;"Wholesale";"USD";"AXW291";272;16;10;1132.3;11323.0;905.84
"SO - 0003796";"2024-11-25";42;"Distributor";"USD";"FLR025";671;25;11;1112.2;12234.2;456.002
"SO - 0005033";"2024-11-25";115;"Distributor";"USD";"FLR025";256;14;5;3892.7;19463.5;3075.233
"SO - 0009901";"2024-11-25";105;"Distributor";"USD";"GUT930";90;16;10;1983.2;19832.0;1269.248
"SO - 0008397";"2024-11-25";136;"Wholesale";"USD";"NXH382";31;2;6;1943.0;11658.0;1515.54
"SO - 0001795";"2024-11-25";82;"Wholesale";"USD";"GUT930";322;13;9;4006.6;36059.4;3205.28
"SO - 0001930";"2024-11-25";18;"Distributor";"USD";"AXW291";787;25;10;5453.8;54538.0;3654.046
"SO - 0002128";"2024-11-25";156;"Export";"USD";"AXW291";296;25;8;6545.900000000001;52367.2;3076.573
"SO - 0003148";"2024-11-25";160;"Wholesale";"USD";"AXW291";235;5;9;2512.5;22612.5;1080.375
"SO - 0003748";"2024-11-25";138;"Distributor";"USD";"GUT930";479;13;5;2693.4;13467.0;2073.918
"SO - 0006534";"2024-11-25";151;"Distributor";"USD";"AXW291";254;15;9;5152.3;46370.7;3709.656
"SO - 0010248";"2024-11-25";30;"Wholesale";"USD";"AXW291";339;24;6;194.3;1165.8000000000002;157.383
"SO - 0009186";"2024-11-25";74;"Wholesale";"USD";"NXH382";45;19;9;1266.3;11396.7;835.758
"SO - 000181";"2024-11-25";150;"Distributor";"USD";"GUT930";481;14;6;1333.3;7999.799999999999;866.645
"SO - 0001554";"2024-11-25";31;"Wholesale";"USD";"GUT930";205;2;7;1125.6;7879.200000000001;495.26400000000007
"SO - 0001650";"2024-11-25";6;"Export";"USD";"AXW291";861;15;12;1721.9;20662.800000000003;1411.958
"SO - 0003952";"2024-11-25";65;"Distributor";"USD";"AXW291";586;17;5;1159.1;5795.500000000001;498.41300000000007
"SO - 0006301";"2024-11-25";20;"Distributor";"USD";"NXH382";752;2;12;1949.7;23396.4;896.8620000000001
"SO - 0006420";"2024-11-25";83;"Distributor";"USD";"GUT930";924;6;11;1065.3;11718.3;511.344
"SO - 0007167";"2024-11-25";115;"Wholesale";"USD";"AXW291";330;8;12;1065.3;12783.6;681.792
"SO - 0008273";"2024-11-25";70;"Wholesale";"USD";"NXH382";541;14;12;1132.3;13587.6;600.119
"SO - 0008599";"2024-11-25";30;"Export";"USD";"NXH382";81;8;12;1159.1;13909.2;822.961
"SO - 0009279";"2024-11-25";100;"Export";"USD";"AXW291";632;25;9;757.1;6813.900000000001;401.263
"SO - 0001848";"2024-11-25";72;"Wholesale";"USD";"GUT930";408;2;10;3651.5;36515.0;1606.66
"SO - 0004766";"2024-11-25";76;"Distributor";"USD";"AXW291";956;3;9;2425.4;21828.6;1479.494
"SO - 0005685";"2024-11-25";50;"Wholesale";"USD";"GUT930";115;18;8;6271.2;50169.6;3261.024
"SO - 0001542";"2024-11-25";164;"Distributor";"USD";"FLR025";919;26;6;1809.0;10854.0;1537.65
"SO - 0002059";"2024-11-25";101;"Wholesale";"USD";"NXH382";618;3;9;1018.4;9165.6;407.36
"SO - 0002878";"2024-11-25";117;"Distributor";"USD";"AXW291";346;12;11;1025.1;11276.100000000002;635.5620000000001
"SO - 0005843";"2024-11-25";141;"Wholesale";"USD";"NXH382";149;26;5;2479.0;12395.0;1041.18
"SO - 0009301";"2024-11-25";17;"Export";"USD";"AXW291";478;2;10;3825.7;38257.0;2869.275
"SO - 0010231";"2024-11-25";88;"Wholesale";"USD";"AXW291";219;5;7;1105.5;7738.5;818.0699999999999
"SO - 000520";"2024-11-25";76;"Wholesale";"USD";"AXW291";989;29;6;3966.4;23798.4;2379.84
"SO - 0001034";"2024-11-25";25;"Export";"USD";"AXW291";130;2;5;3839.1;19195.5;2610.588
"SO - 0004756";"2024-11-25";53;"Distributor";"USD";"GUT930";29;1;10;5051.8;50518.0;2020.7200000000005
"SO - 0007228";"2024-11-25";30;"Wholesale";"USD";"AXW291";344;4;6;1051.9;6311.400000000001;873.077
"SO - 0008078";"2024-11-25";64;"Distributor";"USD";"NXH382";545;1;7;5855.8;40990.6;2576.552
"SO - 0010696";"2024-11-25";129;"Wholesale";"USD";"AXW291";919;2;5;5487.3;27436.5;3292.38
"SO - 0009324";"2024-11-25";165;"Distributor";"USD";"NXH382";536;15;11;187.6;2063.6;93.8
"SO - 0001709";"2024-11-26";67;"Distributor";"USD";"FLR025";405;14;6;5319.8;31918.800000000003;2181.118
"SO - 0006792";"2024-11-26";154;"Wholesale";"USD";"FLR025";844;17;8;167.5;1340.0;77.05
"SO - 0010566";"2024-11-26";66;"Wholesale";"USD";"AXW291";823;4;7;2519.2000000000003;17634.4;1662.6720000000005
"SO - 0010782";"2024-11-26";66;"Wholesale";"USD";"GUT930";670;25;12;1098.8;13185.6;846.076
"SO - 000288";"2024-11-26";21;"Distributor";"USD";"AXW291";719;12;12;1118.9;13426.8;749.6630000000001
"SO - 0001120";"2024-11-26";159;"Wholesale";"USD";"AXW291";992;1;6;1701.8;10210.8;1276.35
"SO - 0001541";"2024-11-26";15;"Distributor";"USD";"FLR025";339;17;6;3966.4;23798.4;2697.152
"SO - 0004647";"2024-11-26";168;"Wholesale";"USD";"FLR025";493;2;5;207.7;1038.5;95.54200000000002
"SO - 0005920";"2024-11-26";17;"Wholesale";"USD";"GUT930";411;4;11;3242.8;35670.8;2756.38
"SO - 0007492";"2024-11-26";22;"Wholesale";"USD";"GUT930";692;22;10;2981.5;29815.0;1759.0849999999998
"SO - 0010005";"2024-11-26";138;"Wholesale";"USD";"AXW291";179;11;10;1132.3;11323.0;690.703
"SO - 0001375";"2024-11-26";53;"Wholesale";"USD";"FLR025";421;8;7;817.4;5721.8;621.224
"SO - 0001416";"2024-11-26";161;"Export";"USD";"GUT930";541;25;6;5205.900000000001;31235.4;4372.956
"SO - 0002072";"2024-11-26";113;"Wholesale";"USD";"NXH382";811;2;12;2519.2000000000003;30230.4;1713.0560000000005
"SO - 0002487";"2024-11-26";49;"Distributor";"USD";"AXW291";539;25;6;3859.2;23155.2;1968.192
"SO - 0005912";"2024-11-26";53;"Wholesale";"USD";"NXH382";426;14;12;214.4;2572.8;150.07999999999998
"SO - 0007000";"2024-11-26";82;"Wholesale";"USD";"GUT930";507;26;6;2619.7000000000003;15718.2;2121.9570000000003
"SO - 0008050";"2024-11-26";138;"Distributor";"USD";"AXW291";227;15;11;2318.2000000000003;25500.200000000004;1483.648
"SO - 0009576";"2024-11-26";154;"Distributor";"USD";"GUT930";617;3;6;1078.7;6472.200000000001;862.96
"SO - 0003100";"2024-11-26";151;"Export";"USD";"AXW291";488;4;5;3886.0;19430.0;3108.8
"SO - 0004830";"2024-11-26";71;"Wholesale";"USD";"AXW291";678;14;7;1782.2;12475.4;1122.786
"SO - 0004847";"2024-11-26";140;"Wholesale";"USD";"FLR025";883;24;11;864.3000000000001;9507.3;475.36500000000007
"SO - 0005318";"2024-11-26";10;"Distributor";"USD";"AXW291";369;20;6;1085.4;6512.400000000001;445.014
"SO - 0005607";"2024-11-26";169;"Wholesale";"USD";"GUT930";301;8;8;904.5;7236.0;750.735
"SO - 0008555";"2024-11-26";64;"Wholesale";"USD";"NXH382";292;19;11;3999.9;43998.9;2799.93
"SO - 0001125";"2024-11-26";144;"Wholesale";"USD";"GUT930";150;25;8;180.9;1447.2;130.248
"SO - 0002731";"2024-11-26";97;"Distributor";"USD";"GUT930";528;18;12;1996.6;23959.2;1317.756
"SO - 0003623";"2024-11-26";13;"Wholesale";"USD";"NXH382";223;25;8;1125.6;9004.800000000001;799.176
"SO - 0003909";"2024-11-26";118;"Distributor";"USD";"FLR025";582;1;9;3886.0;34974.0;1632.12
"SO - 0005450";"2024-11-26";2;"Wholesale";"USD";"AXW291";362;3;8;2311.5;18492.0;1040.175
"SO - 0005797";"2024-11-26";158;"Wholesale";"USD";"AXW291";872;14;9;3999.9;35999.1;2719.932
"SO - 0007734";"2024-11-26";143;"Export";"USD";"GUT930";476;19;11;1956.4;21520.4;1565.12
"SO - 0009119";"2024-11-26";84;"Wholesale";"USD";"FLR025";190;14;7;1139.0;7973.0;683.4
"SO - 0009442";"2024-11-26";78;"Wholesale";"USD";"AXW291";681;28;8;214.4;1715.2;124.352
"SO - 000138";"2024-11-26";11;"Wholesale";"USD";"FLR025";744;6;9;998.3;8984.7;698.8100000000001
"SO - 0001522";"2024-11-26";111;"Export";"USD";"GUT930";611;26;11;3872.6;42598.6;2710.82
"SO - 0001842";"2024-11-26";72;"Wholesale";"USD";"GUT930";779;26;10;1152.4;11524.0;887.3480000000001
"SO - 0001995";"2024-11-26";153;"Distributor";"USD";"AXW291";161;26;5;2673.3;13366.5;1202.985
"SO - 0005499";"2024-11-26";145;"Wholesale";"USD";"NXH382";804;26;12;2546.0;30552.0;1934.96
"SO - 0007914";"2024-11-26";173;"Wholesale";"USD";"AXW291";202;18;11;1708.5;18793.5;854.25
"SO - 0009281";"2024-11-26";24;"Wholesale";"USD";"GUT930";952;26;12;2512.5;30150.0;1231.125
"SO - 0009488";"2024-11-26";16;"Wholesale";"USD";"AXW291";66;4;5;2559.4;12797.0;1484.452
"SO - 000209";"2024-11-27";166;"Wholesale";"USD";"FLR025";62;3;6;1058.6;6351.6;772.7780000000001
"SO - 0003080";"2024-11-27";175;"Wholesale";"USD";"FLR025";790;26;11;1728.6;19014.6;1175.448
"SO - 0003114";"2024-11-27";27;"Wholesale";"USD";"FLR025";378;26;11;254.6;2800.6;206.226
"SO - 0003438";"2024-11-27";30;"Distributor";"USD";"FLR025";462;12;10;5272.900000000001;52729.00000000001;3849.217
"SO - 0003574";"2024-11-27";30;"Distributor";"USD";"FLR025";119;3;7;5755.3;40287.1;3740.945
"SO - 0004995";"2024-11-27";34;"Wholesale";"USD";"FLR025";115;19;5;3517.5;17587.5;2778.8250000000003
"SO - 0007198";"2024-11-27";109;"Wholesale";"USD";"FLR025";173;16;12;804.0;9648.0;498.48
"SO - 0007644";"2024-11-27";128;"Distributor";"USD";"FLR025";48;9;12;1748.7;20984.4;1206.6029999999998
"SO - 0008579";"2024-11-27";5;"Export";"USD";"AXW291";712;3;5;2599.6;12998.0;1039.84
"SO - 000768";"2024-11-27";55;"Wholesale";"USD";"GUT930";531;30;8;180.9;1447.2;85.023
"SO - 0002071";"2024-11-27";90;"Wholesale";"USD";"NXH382";559;2;7;3892.7;27248.9;3308.795
"SO - 0004639";"2024-11-27";152;"Export";"USD";"FLR025";216;17;8;904.5;7236.0;768.8249999999999
"SO - 0006692";"2024-11-27";125;"Wholesale";"USD";"GUT930";466;4;11;3819.0;42009.0;2711.49
"SO - 0009983";"2024-11-27";19;"Distributor";"USD";"AXW291";743;7;5;2458.9;12294.5;1549.107
"SO - 0002331";"2024-11-27";16;"Wholesale";"USD";"AXW291";749;24;6;1822.4;10934.4;1111.664
"SO - 0002586";"2024-11-27";155;"Wholesale";"USD";"GUT930";397;25;12;1092.1;13105.2;611.5760000000001
"SO - 0003760";"2024-11-27";167;"Wholesale";"USD";"GUT930";899;17;6;1199.3;7195.799999999999;575.664
"SO - 0003783";"2024-11-27";160;"Distributor";"USD";"AXW291";743;2;10;1005.0;10050.0;623.1
"SO - 0004159";"2024-11-27";13;"Wholesale";"USD";"AXW291";89;9;6;194.3;1165.8000000000002;97.15
"SO - 0005733";"2024-11-27";80;"Wholesale";"USD";"NXH382";632;17;11;2726.9;29995.9;1636.14
"SO - 0006386";"2024-11-27";113;"Wholesale";"USD";"FLR025";710;14;9;1742.0;15678.0;1323.92
"SO - 0010273";"2024-11-27";159;"Wholesale";"USD";"AXW291";16;2;6;2418.7000000000003;14512.2;1910.7730000000004
"SO - 0010411";"2024-11-27";2;"Wholesale";"USD";"FLR025";429;1;11;3122.2000000000003;34344.200000000004;1498.6560000000002
"SO - 0002364";"2024-11-27";7;"Export";"USD";"AXW291";400;17;7;1849.2;12944.4;1423.884
"SO - 0007296";"2024-11-27";171;"Export";"USD";"AXW291";274;5;12;6251.1;75013.20000000001;2938.017
"SO - 0010101";"2024-11-27";44;"Wholesale";"USD";"GUT930";981;1;10;5393.5;53935.0;3667.58
"SO - 000264";"2024-11-27";123;"Distributor";"USD";"GUT930";799;1;8;1118.9;8951.2;850.364
"SO - 0001587";"2024-11-27";24;"Wholesale";"USD";"GUT930";693;7;8;6485.6;51884.8;4215.64
"SO - 0004242";"2024-11-27";140;"Wholesale";"USD";"GUT930";416;4;7;5333.2;37332.4;3573.244
"SO - 0004476";"2024-11-27";137;"Wholesale";"USD";"GUT930";731;15;9;2425.4;21828.6;2013.082
"SO - 0007570";"2024-11-27";24;"Wholesale";"USD";"GUT930";276;26;9;1755.4;15798.6;877.7
"SO - 0007994";"2024-11-27";153;"Wholesale";"USD";"AXW291";355;2;12;1742.0;20904.0;975.52
"SO - 0008839";"2024-11-27";15;"Wholesale";"USD";"NXH382";432;11;10;1963.1;19631.0;863.764
"SO - 0008750";"2024-11-27";131;"Wholesale";"USD";"AXW291";941;13;7;1996.6;13976.2;1557.3480000000002
"SO - 0001253";"2024-11-27";120;"Wholesale";"USD";"AXW291";121;5;6;207.7;1246.2;174.46800000000002
"SO - 0003571";"2024-11-27";25;"Wholesale";"USD";"FLR025";643;21;11;978.2;10760.2;674.958
"SO - 0004495";"2024-11-27";74;"Export";"USD";"AXW291";347;25;12;1299.8;15597.6;714.89
"SO - 0007267";"2024-11-27";55;"Distributor";"USD";"AXW291";104;14;10;1695.1;16951.0;1440.835
"SO - 0010312";"2024-11-27";110;"Wholesale";"USD";"AXW291";185;11;12;1058.6;12703.2;508.128
"SO - 0008350";"2024-11-27";159;"Wholesale";"USD";"AXW291";78;23;6;951.4;5708.4;589.8679999999999
"SO - 0002881";"2024-11-28";148;"Distributor";"USD";"FLR025";431;16;9;1159.1;10431.9;811.37
"SO - 0005179";"2024-11-28";152;"Wholesale";"USD";"FLR025";955;15;11;1989.9;21888.9;1154.142
"SO - 0005225";"2024-11-28";136;"Wholesale";"USD";"FLR025";540;16;6;3926.2;23557.2;2630.5540000000005
"SO - 0010492";"2024-11-28";105;"Wholesale";"USD";"GUT930";492;26;6;3705.1;22230.6;2964.08
"SO - 000301";"2024-11-28";107;"Wholesale";"USD";"GUT930";969;28;11;2438.8;26826.800000000003;1219.4
"SO - 0001150";"2024-11-28";149;"Wholesale";"USD";"NXH382";217;13;12;1989.9;23878.800000000003;795.96
"SO - 0004746";"2024-11-28";17;"Wholesale";"USD";"NXH382";378;18;6;3819.0;22914.0;3055.2000000000003
"SO - 0005339";"2024-11-28";86;"Wholesale";"USD";"NXH382";394;5;9;5460.5;49144.5;3767.745
"SO - 0010395";"2024-11-28";56;"Distributor";"USD";"GUT930";281;14;10;964.8;9648.0;578.88
"SO - 0010442";"2024-11-28";150;"Wholesale";"USD";"NXH382";501;18;9;1085.4;9768.6;510.138
"SO - 0009251";"2024-11-28";95;"Wholesale";"USD";"AXW291";139;13;8;2546.0;20368.0;2062.26
"SO - 0002124";"2024-11-28";7;"Wholesale";"USD";"NXH382";515;19;10;3899.4;38994.0;3314.49
"SO - 0002552";"2024-11-28";33;"Wholesale";"USD";"NXH382";961;25;6;3892.7;23356.2;1829.569
"SO - 0002671";"2024-11-28";157;"Export";"USD";"AXW291";555;13;8;234.5;1876.0;194.635
"SO - 0004214";"2024-11-28";152;"Distributor";"USD";"GUT930";905;25;11;3886.0;42746.0;1554.4
"SO - 0009499";"2024-11-28";80;"Distributor";"USD";"AXW291";654;28;9;1005.0;9045.0;532.65
"SO - 0009126";"2024-11-28";116;"Distributor";"USD";"GUT930";439;3;7;743.7;5205.900000000001;557.7750000000001
"SO - 0008852";"2024-11-28";30;"Wholesale";"USD";"NXH382";690;14;7;737.0;5159.0;353.76
"SO - 000251";"2024-11-28";106;"Distributor";"USD";"AXW291";65;2;10;221.1;2211.0;185.724
"SO - 0001468";"2024-11-28";87;"Distributor";"USD";"NXH382";753;25;11;984.9;10833.9;787.9200000000001
"SO - 0002582";"2024-11-28";112;"Wholesale";"USD";"AXW291";698;20;9;998.3;8984.7;798.6400000000001
"SO - 0003710";"2024-11-28";30;"Export";"USD";"AXW291";495;10;9;2418.7000000000003;21768.300000000003;1547.9680000000003
"SO - 0005474";"2024-11-28";32;"Distributor";"USD";"GUT930";155;13;11;4020.0;44220.0;3417.0
"SO - 0006939";"2024-11-28";34;"Wholesale";"USD";"AXW291";223;12;8;5661.5;45292.0;3623.36
"SO - 0010069";"2024-11-28";131;"Wholesale";"USD";"GUT930";325;24;7;6492.3;45446.1;4869.225
"SO - 0009803";"2024-11-28";122;"Distributor";"USD";"AXW291";781;3;9;790.6;7115.400000000001;347.86400000000003
"SO - 0006258";"2024-11-28";8;"Distributor";"USD";"NXH382";51;18;11;3946.3;43409.3;1657.446
"SO - 0006286";"2024-11-28";132;"Wholesale";"USD";"NXH382";516;12;5;5286.3;26431.5;3013.191
"SO - 0006963";"2024-11-28";144;"Wholesale";"USD";"AXW291";754;19;6;6398.5;38391.0;4606.92
"SO - 0008991";"2024-11-28";15;"Wholesale";"USD";"AXW291";797;26;9;1072.0;9648.0;600.32
"SO - 0008206";"2024-11-28";2;"Wholesale";"USD";"GUT930";324;2;9;3979.8;35818.200000000004;3024.648
"SO - 0009407";"2024-11-28";62;"Distributor";"USD";"AXW291";968;16;9;3356.7000000000003;30210.300000000003;1779.0510000000002
"SO - 0008262";"2024-11-28";30;"Distributor";"USD";"AXW291";801;26;5;227.8;1139.0;161.738
"SO - 0010184";"2024-11-28";112;"Wholesale";"USD";"AXW291";672;25;9;254.6;2291.4;152.76
"SO - 000457";"2024-11-28";162;"Wholesale";"USD";"NXH382";901;12;9;1822.4;16401.600000000002;1184.5600000000002
"SO - 0001440";"2024-11-28";107;"Wholesale";"USD";"AXW291";872;20;12;1882.7;22592.4;960.177
"SO - 0004415";"2024-11-28";116;"Distributor";"USD";"AXW291";415;3;8;1078.7;8629.6;819.812
"SO - 0007726";"2024-11-28";124;"Distributor";"USD";"AXW291";123;11;10;931.3;9313.0;772.979
"SO - 0010530";"2024-11-28";49;"Distributor";"USD";"GUT930";950;26;8;690.1;5520.8;503.773
"SO - 000469";"2024-11-29";49;"Wholesale";"USD";"FLR025";794;11;8;2512.5;20100.0;2060.25
"SO - 0002993";"2024-11-29";134;"Wholesale";"USD";"FLR025";693;5;11;871.0;9581.0;679.38
"SO - 0005879";"2024-11-29";79;"Wholesale";"USD";"FLR025";400;1;6;227.8;1366.8000000000002;109.344
"SO - 0006080";"2024-11-29";95;"Distributor";"USD";"FLR025";17;28;7;2391.9;16743.3;1865.682
"SO - 0010409";"2024-11-29";149;"Wholesale";"USD";"AXW291";167;14;9;2318.2000000000003;20863.800000000003;1089.554
"SO - 0004078";"2024-11-29";44;"Wholesale";"USD";"GUT930";164;5;6;1139.0;6834.0;501.16
"SO - 0006219";"2024-11-29";148;"Wholesale";"USD";"AXW291";508;4;5;3544.3;17721.5;1524.049
"SO - 0006313";"2024-11-29";129;"Export";"USD";"NXH382";405;16;8;1822.4;14579.2;1530.816
"SO - 0008860";"2024-11-29";171;"Distributor";"USD";"AXW291";106;4;10;5768.7;57687.0;4268.838
"SO - 0010748";"2024-11-29";51;"Wholesale";"USD";"FLR025";275;25;11;214.4;2358.4;126.496
"SO - 0010777";"2024-11-29";161;"Wholesale";"USD";"AXW291";640;13;6;911.2;5467.200000000001;446.488
"SO - 0009868";"2024-11-29";81;"Export";"USD";"AXW291";845;27;12;261.3;3135.6000000000004;162.006
"SO - 0002268";"2024-11-29";111;"Wholesale";"USD";"GUT930";496;14;8;3946.3;31570.4;1894.224
"SO - 0002933";"2024-11-29";66;"Distributor";"USD";"AXW291";187;28;6;180.9;1085.4;151.956
"SO - 0004920";"2024-11-29";31;"Wholesale";"USD";"AXW291";893;18;6;3993.2;23959.2;3154.628
"SO - 0005307";"2024-11-29";139;"Wholesale";"USD";"GUT930";371;26;9;201.0;1809.0;100.5
"SO - 0006515";"2024-11-29";57;"Wholesale";"USD";"AXW291";322;13;8;1078.7;8629.6;744.303
"SO - 0006752";"2024-11-29";77;"Wholesale";"USD";"AXW291";767;13;11;3906.1;42967.1;3203.002
"SO - 0008580";"2024-11-29";65;"Wholesale";"USD";"AXW291";217;16;10;1132.3;11323.0;905.84
"SO - 0008128";"2024-11-29";121;"Wholesale";"USD";"GUT930";445;4;7;6539.2;45774.4;4708.223999999999
"SO - 000674";"2024-11-29";34;"Wholesale";"USD";"GUT930";235;26;6;3886.0;23316.0;2176.1600000000003
"SO - 0001805";"2024-11-29";47;"Distributor";"USD";"AXW291";874;25;11;5648.1;62129.100000000006;2372.202
"SO - 0004319";"2024-11-29";47;"Wholesale";"USD";"FLR025";608;14;9;1085.4;9768.6;520.9920000000001
"SO - 0005276";"2024-11-29";10;"Distributor";"USD";"GUT930";373;13;7;2358.4;16508.8;1462.208
"SO - 0007938";"2024-11-29";109;"Wholesale";"USD";"NXH382";388;13;12;2539.3;30471.6;1371.2220000000002
"SO - 0009819";"2024-11-29";64;"Wholesale";"USD";"AXW291";857;26;9;1889.4;17004.600000000002;1171.428
"SO - 0004339";"2024-11-29";109;"Distributor";"USD";"NXH382";584;4;7;1051.9;7363.300000000001;631.14
"SO - 0004641";"2024-11-29";92;"Wholesale";"USD";"GUT930";927;13;10;1051.9;10519.0;662.6970000000001
"SO - 0006648";"2024-11-29";158;"Wholesale";"USD";"AXW291";515;5;7;2700.1;18900.7;1107.041
"SO - 0007165";"2024-11-29";72;"Export";"USD";"GUT930";329;5;11;938.0;10318.0;497.14
"SO - 0007476";"2024-11-29";54;"Export";"USD";"AXW291";865;15;11;2432.1;26753.1;1970.001
"SO - 000205";"2024-11-29";54;"Wholesale";"USD";"AXW291";258;21;8;5916.1;47328.8;4673.719
"SO - 0001938";"2024-11-29";151;"Wholesale";"USD";"NXH382";259;21;6;1172.5;7035.0;644.875
"SO - 0004669";"2024-11-29";117;"Distributor";"USD";"GUT930";178;21;10;6210.900000000001;62109.00000000001;2857.0140000000006
"SO - 0005376";"2024-11-29";107;"Wholesale";"USD";"FLR025";346;20;5;3845.8;19229.0;2269.022
"SO - 0005689";"2024-11-29";156;"Distributor";"USD";"AXW291";3;15;5;1058.6;5293.000000000001;783.3640000000001
"SO - 0007609";"2024-11-29";165;"Wholesale";"USD";"NXH382";739;25;9;1132.3;10190.7;622.765
"SO - 0008558";"2024-11-29";26;"Wholesale";"USD";"NXH382";837;22;7;917.9;6425.3;504.845
"SO - 0008547";"2024-11-29";154;"Export";"USD";"AXW291";278;6;9;3115.5;28039.5;1682.37
"SO - 0010431";"2024-11-29";146;"Distributor";"USD";"NXH382";700;25;9;3906.1;35154.9;2499.904
"SO - 0005120";"2024-11-30";148;"Wholesale";"USD";"FLR025";403;16;8;1031.8;8254.4;815.122
"SO - 0005443";"2024-11-30";79;"Wholesale";"USD";"FLR025";808;15;7;891.1;6237.7;427.728
"SO - 0006529";"2024-11-30";150;"Distributor";"USD";"FLR025";739;29;11;991.6;10907.6;644.5400000000001
"SO - 0007157";"2024-11-30";88;"Wholesale";"USD";"FLR025";436;28;8;2686.7000000000003;21493.6;1155.2810000000002
"SO - 0007768";"2024-11-30";11;"Wholesale";"USD";"FLR025";78;14;10;1212.7;12127.0;582.096
"SO - 0007924";"2024-11-30";147;"Export";"USD";"FLR025";409;15;10;268.0;2680.0;217.08
"SO - 000913";"2024-11-30";80;"Distributor";"USD";"AXW291";338;13;11;3819.0;42009.0;1565.79
"SO - 0003102";"2024-11-30";149;"Wholesale";"USD";"GUT930";708;17;10;2599.6;25996.0;1195.816
"SO - 0006192";"2024-11-30";49;"Export";"USD";"AXW291";311;20;7;2458.9;17212.3;1032.738
"SO - 0007572";"2024-11-30";89;"Wholesale";"USD";"AXW291";795;5;12;1065.3;12783.6;458.079
"SO - 0009112";"2024-11-30";102;"Wholesale";"USD";"NXH382";151;16;10;3926.2;39262.0;2748.34
"SO - 0010107";"2024-11-30";144;"Wholesale";"USD";"AXW291";591;2;12;1132.3;13587.6;849.2249999999999
"SO - 0002144";"2024-11-30";6;"Distributor";"USD";"AXW291";952;17;11;1125.6;12381.600000000002;619.0800000000002
"SO - 0002184";"2024-11-30";33;"Export";"USD";"AXW291";242;23;9;1125.6;10130.4;866.7120000000001
"SO - 0002357";"2024-11-30";152;"Distributor";"USD";"AXW291";936;26;12;1011.7;12140.4;748.658
"SO - 0002456";"2024-11-30";171;"Wholesale";"USD";"FLR025";114;26;12;5406.900000000001;64882.8;2216.829
"SO - 0003726";"2024-11-30";162;"Distributor";"USD";"AXW291";980;13;12;187.6;2251.2;157.584
"SO - 0003896";"2024-11-30";118;"Wholesale";"USD";"AXW291";630;5;8;3725.2;29801.6;2644.8920000000003
"SO - 0007551";"2024-11-30";79;"Export";"USD";"GUT930";596;13;8;978.2;7825.6;401.062
"SO - 0009906";"2024-11-30";45;"Wholesale";"USD";"NXH382";899;23;9;3698.4;33285.6;2773.8
"SO - 000322";"2024-11-30";122;"Wholesale";"USD";"GUT930";572;19;11;2412.0;26532.0;1013.04
"SO - 0004137";"2024-11-30";94;"Wholesale";"USD";"GUT930";244;30;11;984.9;10833.9;797.769
"SO - 0004728";"2024-11-30";163;"Distributor";"USD";"AXW291";856;3;10;1118.9;11189.0;760.8520000000001
"SO - 0005319";"2024-11-30";115;"Export";"USD";"AXW291";75;12;10;5969.7;59697.0;4656.366
"SO - 0006176";"2024-11-30";53;"Wholesale";"USD";"AXW291";437;5;12;2452.2000000000003;29426.4;1642.9740000000004
"SO - 0006666";"2024-11-30";145;"Wholesale";"USD";"GUT930";757;13;8;3886.0;31088.0;2215.02
"SO - 0006920";"2024-11-30";168;"Wholesale";"USD";"FLR025";245;7;9;1018.4;9165.6;488.832
"SO - 0006931";"2024-11-30";63;"Wholesale";"USD";"NXH382";377;14;10;1078.7;10787.0;474.628
"SO - 0007532";"2024-11-30";175;"Wholesale";"USD";"GUT930";396;2;8;3959.7;31677.6;2930.1780000000003
